tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820314633777061888,3549,620,7541438,140561,2017-01-14 17:00:24
820078625395449857,21111,6871,7541438,140561,2017-01-14 01:22:35
820013781606658049,0,1296,7541438,140561,2017-01-13 21:04:55
819952236453363712,5663,1296,7541438,140561,2017-01-13 17:00:21
819924195358416896,13705,5287,7541438,140561,2017-01-13 15:08:56
819711362133872643,14350,3427,7541438,140561,2017-01-13 01:03:12
819588359383371776,10188,2150,7541438,140561,2017-01-12 16:54:26
819347104292290561,7699,1322,7541438,140561,2017-01-12 00:55:47
819238181065359361,2429,441,7541438,140561,2017-01-11 17:42:57
819227688460238848,24608,7319,7541438,140561,2017-01-11 17:01:16
819015337530290176,0,40125,7541438,140561,2017-01-11 02:57:27
819015331746349057,0,20693,7541438,140561,2017-01-11 02:57:26
819006400881917954,48130,20693,7541438,140561,2017-01-11 02:21:57
819004803107983360,92117,40125,7541438,140561,2017-01-11 02:15:36
818646164899774465,0,22821,7541438,140561,2017-01-10 02:30:30
818627210458333184,23653,8140,7541438,140561,2017-01-10 01:15:10
818614493328580609,10521,2826,7541438,140561,2017-01-10 00:24:38
818588835076603904,0,6719,7541438,140561,2017-01-09 22:42:41
818536468981415936,11635,2710,7541438,140561,2017-01-09 19:14:36
818307523543449600,0,8886,7541438,140561,2017-01-09 04:04:51
818259473185828864,11770,2504,7541438,140561,2017-01-09 00:53:55
818145370475810820,13105,2839,7541438,140561,2017-01-08 17:20:31
817908911860748288,5167,864,7541438,140561,2017-01-08 01:40:55
817827839487737858,55326,29718,7541438,140561,2017-01-07 20:18:46
817777686764523521,11414,2928,7541438,140561,2017-01-07 16:59:28
817536400337801217,12594,3322,7541438,140561,2017-01-07 01:00:41
817502432452313088,0,3709,7541438,140561,2017-01-06 22:45:43
817423860136083457,36502,16381,7541438,140561,2017-01-06 17:33:29
817415592588222464,5989,1055,7541438,140561,2017-01-06 17:00:38
817181837579653120,0,9304,7541438,140561,2017-01-06 01:31:47
817171292965273600,9315,2199,7541438,140561,2017-01-06 00:49:53
817120970343411712,12993,2870,7541438,140561,2017-01-05 21:29:55
817056546584727552,9154,1811,7541438,140561,2017-01-05 17:13:55
816829038950027264,0,5165,7541438,140561,2017-01-05 02:09:53
816816676327063552,10673,2230,7541438,140561,2017-01-05 01:20:46
816697700272001025,10469,2424,7541438,140561,2017-01-04 17:27:59
816450570814898180,32649,8886,7541438,140561,2017-01-04 01:05:59
816336735214911488,9180,2144,7541438,140561,2017-01-03 17:33:39
816091915477250048,9533,2363,7541438,140561,2017-01-03 01:20:49
816062466425819140,0,1142,7541438,140561,2017-01-02 23:23:48
816014286006976512,0,5823,7541438,140561,2017-01-02 20:12:21
815990720817401858,5342,1142,7541438,140561,2017-01-02 18:38:42
815966073409433600,23975,9304,7541438,140561,2017-01-02 17:00:46
815745968457060357,0,4530,7541438,140561,2017-01-02 02:26:09
815736392542261248,10518,2493,7541438,140561,2017-01-02 01:48:06
815639385530101762,8778,1802,7541438,140561,2017-01-01 19:22:38
815390420867969024,11065,4173,7541438,140561,2017-01-01 02:53:20
814986499976527872,8157,1420,7541438,140561,2016-12-31 00:08:17
814638523311648768,12046,2969,7541438,140561,2016-12-30 01:05:33
814578408554463233,0,6363,7541438,140561,2016-12-29 21:06:41
814530161257443328,9264,2034,7541438,140561,2016-12-29 17:54:58
814153002265309185,30766,9531,7541438,140561,2016-12-28 16:56:16
813944609378369540,0,3503,7541438,140561,2016-12-28 03:08:11
813910438903693312,9941,2065,7541438,140561,2016-12-28 00:52:25
813812741911748608,38866,15360,7541438,140561,2016-12-27 18:24:12
813800681631023104,8920,1925,7541438,140561,2016-12-27 17:36:16
813217897535406080,19982,8006,7541438,140561,2016-12-26 03:00:30
813202720496779264,9814,1970,7541438,140561,2016-12-26 02:00:11
813187593374461952,21212,4792,7541438,140561,2016-12-26 01:00:05
813172488309972993,9969,2100,7541438,140561,2016-12-26 00:00:03
813157409116065792,8295,2433,7541438,140561,2016-12-25 23:00:08
813142292504645637,9010,2589,7541438,140561,2016-12-25 22:00:04
813130366689148928,4777,488,7541438,140561,2016-12-25 21:12:41
813127251579564032,12689,3433,7541438,140561,2016-12-25 21:00:18
813112105746448384,11042,3024,7541438,140561,2016-12-25 20:00:07
813096984823349248,11264,3956,7541438,140561,2016-12-25 19:00:02
813081950185472002,10563,3040,7541438,140561,2016-12-25 18:00:17
813066809284972545,8519,2138,7541438,140561,2016-12-25 17:00:08
813051746834595840,22436,8047,7541438,140561,2016-12-25 16:00:16
812781120811126785,8109,2097,7541438,140561,2016-12-24 22:04:54
812747805718642688,0,7614,7541438,140561,2016-12-24 19:52:31
812709060537683968,7094,1569,7541438,140561,2016-12-24 17:18:34
812503143955202048,6501,1341,7541438,140561,2016-12-24 03:40:19
812466873996607488,8556,2114,7541438,140561,2016-12-24 01:16:12
812372279581671427,14668,4024,7541438,140561,2016-12-23 19:00:19
811985624773361665,7778,1544,7541438,140561,2016-12-22 17:23:53
811744202451197953,8076,1767,7541438,140561,2016-12-22 01:24:33
811647686436880384,5974,815,7541438,140561,2016-12-21 19:01:02
811627233043480576,13684,3432,7541438,140561,2016-12-21 17:39:46
811386762094317568,22380,7024,7541438,140561,2016-12-21 01:44:13
810984652412424192,5703,1576,7541438,140561,2016-12-19 23:06:23
810896069567610880,9690,1963,7541438,140561,2016-12-19 17:14:23
810657578271330305,11745,2909,7541439,140561,2016-12-19 01:26:42
810284430598270976,37939,12528,7541439,140561,2016-12-18 00:43:57
810254108431155201,15729,3685,7541439,140561,2016-12-17 22:43:27
809920764300447744,16595,4288,7541439,140561,2016-12-17 00:38:52
809808892968534016,0,5392,7541439,140561,2016-12-16 17:14:20
809448704142938112,7422,1613,7541439,140561,2016-12-15 17:23:04
809220051211603969,21354,6171,7541439,140561,2016-12-15 02:14:29
809084759137812480,14161,3853,7541439,140561,2016-12-14 17:16:53
808838249661788160,10829,3341,7541439,140561,2016-12-14 00:57:20
808733504066486276,8468,2386,7541440,140561,2016-12-13 18:01:07
808501579447930884,12091,2862,7541440,140561,2016-12-13 02:39:32
808344865868283904,45530,22821,7541440,140561,2016-12-12 16:16:49
808134635716833280,0,6546,7541440,140561,2016-12-12 02:21:26
808106460588765185,9351,2413,7541440,140561,2016-12-12 00:29:28
808001312164028416,13479,3887,7541440,140561,2016-12-11 17:31:39
807621403335917568,15612,4044,7541440,140561,2016-12-10 16:22:02
807106840509214720,127279,61089,7541440,140561,2016-12-09 06:17:20
807059379405148160,0,8063,7541440,140561,2016-12-09 03:08:45
807010152071229440,13978,4210,7541440,140561,2016-12-08 23:53:08
806629075125202948,80522,38324,7541440,140561,2016-12-07 22:38:52
806620845233815552,0,6072,7541440,140561,2016-12-07 22:06:10
806576416489959424,5199,2114,7541440,140561,2016-12-07 19:09:37
806542213899489280,10954,2603,7541440,140561,2016-12-07 16:53:43
806242860592926720,0,12841,7541440,140561,2016-12-06 21:04:11
806219024703037440,6883,1315,7541440,140561,2016-12-06 19:29:28
805958939288408065,0,5917,7541440,140561,2016-12-06 02:15:59
805932879469572096,8871,2104,7541440,140561,2016-12-06 00:32:26
805826884734976000,7056,2013,7541441,140561,2016-12-05 17:31:15
805823200554876929,0,8845,7541441,140561,2016-12-05 17:16:37
805520635690676224,6147,1812,7541441,140561,2016-12-04 21:14:20
805487436403003392,9400,2790,7541441,140561,2016-12-04 19:02:24
805207613751304193,8364,1876,7541441,140561,2016-12-04 00:30:29
804738756058218496,14716,4236,7541441,140561,2016-12-02 17:27:25
804475857670639616,6592,2212,7541441,140561,2016-12-02 00:02:45
804413760345620481,0,3545,7541441,140561,2016-12-01 19:56:00
804026241225523202,47855,17844,7541441,140561,2016-11-30 18:16:08
803773340896923648,10766,3048,7541441,140561,2016-11-30 01:31:12
803692223237865472,0,8177,7541441,140561,2016-11-29 20:08:52
803638050916102144,11786,4547,7541441,140561,2016-11-29 16:33:36
803380650405482500,8315,2044,7541441,140561,2016-11-28 23:30:47
803321560782307329,0,5853,7541441,140561,2016-11-28 19:35:59
803276597545603072,10753,2717,7541441,140561,2016-11-28 16:37:19
802952499103731712,9689,2209,7541441,140561,2016-11-27 19:09:28
802624713319034886,0,3216,7541441,140561,2016-11-26 21:26:58
802600418706604034,7631,1621,7541441,140561,2016-11-26 19:50:26
802572683846291456,9587,2750,7541441,140561,2016-11-26 18:00:13
802323869084381190,17427,6417,7541441,140561,2016-11-26 01:31:31
802265048156610565,7077,1500,7541441,140561,2016-11-25 21:37:47
802239329049477120,9741,2866,7541441,140561,2016-11-25 19:55:35
802185808107208704,0,292,7541441,140561,2016-11-25 16:22:55
801958328846974976,8276,1882,7541441,140561,2016-11-25 01:18:59
801854953262350336,1887,258,7541441,140561,2016-11-24 18:28:13
801538201127157760,8801,2261,7541441,140561,2016-11-23 21:29:33
801285448605831168,6497,919,7541441,140561,2016-11-23 04:45:12
801167903437357056,26313,6546,7541441,140561,2016-11-22 20:58:07
801127390143516673,0,4376,7541441,140561,2016-11-22 18:17:08
801115127852503040,8676,2300,7541441,140561,2016-11-22 17:28:25
800859414831898624,743,107,7541441,140561,2016-11-22 00:32:18
800855607700029440,0,1794,7541441,140561,2016-11-22 00:17:10
800751577355128832,11261,3050,7541441,140561,2016-11-21 17:23:47
800513324630806528,14109,3312,7541441,140561,2016-11-21 01:37:04
800459316964663297,10156,2382,7541441,140561,2016-11-20 22:02:27
800443802682937345,0,4751,7541441,140561,2016-11-20 21:00:48
800388270626521089,11967,3092,7541441,140561,2016-11-20 17:20:08
800188575492947969,0,4338,7541441,140561,2016-11-20 04:06:37
800141422401830912,16430,2825,7541441,140561,2016-11-20 00:59:15
800018252395122689,30466,14502,7541441,140561,2016-11-19 16:49:49
799774291445383169,0,5155,7541441,140561,2016-11-19 00:40:24
799757965289017345,9030,2381,7541441,140561,2016-11-18 23:35:32
799422933579902976,8640,2109,7541441,140561,2016-11-18 01:24:14
799308762079035393,0,6084,7541441,140561,2016-11-17 17:50:33
799297110730567681,10647,3052,7541441,140561,2016-11-17 17:04:16
799063482566066176,8697,2712,7541441,140561,2016-11-17 01:35:54
798933969379225600,14126,4932,7541441,140561,2016-11-16 17:01:16
798925684722855936,7989,1582,7541441,140561,2016-11-16 16:28:21
798705661114773508,0,7270,7541441,140561,2016-11-16 01:54:03
798701998996647937,0,8591,7541441,140561,2016-11-16 01:39:30
798697898615730177,0,7168,7541441,140561,2016-11-16 01:23:12
798694562394996736,0,5460,7541441,140561,2016-11-16 01:09:57
798686750113755136,0,2560,7541441,140561,2016-11-16 00:38:54
798682547630837760,0,5196,7541441,140561,2016-11-16 00:22:12
798673117451325440,0,6104,7541442,140561,2016-11-15 23:44:44
798665375516884993,0,4281,7541442,140561,2016-11-15 23:13:58
798644042770751489,0,2036,7541442,140561,2016-11-15 21:49:12
798628517273620480,0,2165,7541442,140561,2016-11-15 20:47:30
798585098161549313,0,6277,7541442,140561,2016-11-15 17:54:59
798576900688019456,0,6455,7541442,140561,2016-11-15 17:22:24
798340744599797760,0,3702,7541442,140561,2016-11-15 01:44:00
798209839306514432,11144,2819,7541442,140561,2016-11-14 17:03:50
797971864723324932,12510,3458,7541442,140561,2016-11-14 01:18:12
797545162159308800,15573,5353,7541442,140561,2016-11-12 21:02:38
797236660651966464,21451,7302,7541442,140561,2016-11-12 00:36:46
797165961484890113,248,29,7541442,140561,2016-11-11 19:55:50
796904159865868288,0,9779,7541442,140561,2016-11-11 02:35:32
796865951799083009,8246,2097,7541442,140561,2016-11-11 00:03:42
796759840936919040,12752,3364,7541442,140561,2016-11-10 17:02:03
796563435802726400,0,8038,7541442,140561,2016-11-10 04:01:37
796484825502875648,8140,1942,7541442,140561,2016-11-09 22:49:15
796387464403357696,11817,4588,7541442,140561,2016-11-09 16:22:22
796177847564038144,0,15777,7541442,140561,2016-11-09 02:29:25
796149749086875649,34760,15777,7541442,140561,2016-11-09 00:37:46
796125600683540480,5300,1966,7541442,140561,2016-11-08 23:01:49
796116448414461957,9770,2668,7541442,140561,2016-11-08 22:25:27
796080075804475393,9082,2560,7541442,140561,2016-11-08 20:00:55
796031486298386433,11597,4053,7541442,140561,2016-11-08 16:47:50
795464331001561088,53505,26250,7541442,140561,2016-11-07 03:14:10
795400264262053889,10845,3159,7541442,140561,2016-11-06 22:59:35
795076730285391872,17429,5982,7541442,140561,2016-11-06 01:33:58
794983741416415232,0,3704,7541442,140561,2016-11-05 19:24:28
794926597468000259,11047,2540,7541442,140561,2016-11-05 15:37:24
794355576146903043,0,11330,7541442,140561,2016-11-04 01:48:22
794332329137291264,10283,2916,7541442,140561,2016-11-04 00:15:59
794205286408003585,9872,3643,7541442,140561,2016-11-03 15:51:10
793962221541933056,18072,5392,7541442,140561,2016-11-02 23:45:19
793845145112371200,9883,2064,7541442,140561,2016-11-02 16:00:06
793614319594401792,0,3433,7541442,140561,2016-11-02 00:42:53
793601777308463104,8560,1803,7541442,140561,2016-11-01 23:53:02
793500921481273345,11485,2621,7541442,140561,2016-11-01 17:12:16
793286476301799424,26426,10138,7541442,140561,2016-11-01 03:00:09
793271401113350145,9286,2604,7541442,140561,2016-11-01 02:00:14
793256262322548741,21467,9180,7541442,140561,2016-11-01 01:00:05
793241302385262592,11292,3608,7541442,140561,2016-11-01 00:00:38
793226087023144960,10579,3149,7541443,140561,2016-10-31 23:00:11
793210959003287553,9602,3103,7541443,140561,2016-10-31 22:00:04
793195938047070209,16412,6190,7541443,140561,2016-10-31 21:00:23
793180763617361921,7436,2189,7541443,140561,2016-10-31 20:00:05
793165685325201412,10100,3062,7541443,140561,2016-10-31 19:00:10
793150605191548928,6628,1880,7541443,140561,2016-10-31 18:00:14
793135492858580992,6959,2751,7541443,140561,2016-10-31 17:00:11
793120401413079041,13640,4307,7541443,140561,2016-10-31 16:00:13
792913359805018113,15400,4425,7541443,140561,2016-10-31 02:17:31
792883833364439040,12155,4708,7541443,140561,2016-10-31 00:20:11
792773781206999040,7887,1851,7541443,140561,2016-10-30 17:02:53
792394556390137856,14451,4716,7541443,140561,2016-10-29 15:55:58
792050063153438720,7701,1979,7541443,140561,2016-10-28 17:07:05
791821351946420224,0,23147,7541444,140561,2016-10-28 01:58:16
791784077045166082,0,10607,7541444,140561,2016-10-27 23:30:09
791780927877898241,0,4191,7541444,140561,2016-10-27 23:17:38
791774931465953280,48491,24451,7541444,140561,2016-10-27 22:53:48
791672322847637504,12620,3433,7541445,140561,2016-10-27 16:06:04
791406955684368384,14080,4530,7541446,140561,2016-10-26 22:31:36
791312159183634433,9434,2800,7541446,140561,2016-10-26 16:14:55
791026214425268224,0,4530,7541446,140561,2016-10-25 21:18:40
790987426131050500,10619,2354,7541446,140561,2016-10-25 18:44:32
790946055508652032,17835,5165,7541446,140561,2016-10-25 16:00:09
790723298204217344,0,2549,7541446,140561,2016-10-25 01:14:59
790698755171364864,8795,2100,7541446,140561,2016-10-24 23:37:28
790581949425475584,22199,7904,7541446,140561,2016-10-24 15:53:19
790337589677002753,8395,2057,7541446,140561,2016-10-23 23:42:19
790277117346975746,13466,3503,7541446,140561,2016-10-23 19:42:02
790227638568808452,0,3929,7541446,140561,2016-10-23 16:25:25
789986466051088384,9931,2549,7541447,140561,2016-10-23 00:27:05
789960241177853952,0,4556,7541447,140561,2016-10-22 22:42:52
789903600034189313,11158,4540,7541447,140561,2016-10-22 18:57:48
789628658055020548,8072,1962,7541447,140561,2016-10-22 00:45:17
789599242079838210,7261,2131,7541447,140561,2016-10-21 22:48:24
789530877013393408,12632,3704,7541447,140561,2016-10-21 18:16:44
789314372632018944,9250,2532,7541447,140561,2016-10-21 03:56:25
789280767834746880,0,5439,7541447,140561,2016-10-21 01:42:53
789268448748703744,9783,2834,7541448,140561,2016-10-21 00:53:56
789137962068021249,10408,3072,7541448,140561,2016-10-20 16:15:26
788908386943430656,29405,13617,7541448,140561,2016-10-20 01:03:11
788765914992902144,29437,11330,7541448,140561,2016-10-19 15:37:03
788552643979468800,0,7919,7541449,140561,2016-10-19 01:29:35
788412144018661376,16735,5829,7541449,140561,2016-10-18 16:11:17
788178268662984705,7762,2329,7541449,140561,2016-10-18 00:41:57
788150585577050112,6605,1432,7541449,140561,2016-10-17 22:51:57
788070120937619456,0,3760,7541449,140561,2016-10-17 17:32:13
788039637453406209,6585,1453,7541449,140561,2016-10-17 15:31:05
787810552592695296,9303,3355,7541449,140561,2016-10-17 00:20:47
787717603741622272,10961,3056,7541449,140561,2016-10-16 18:11:26
787397959788929025,11638,3115,7541449,140561,2016-10-15 21:01:17
787322443945877504,8357,1915,7541449,140561,2016-10-15 16:01:13
787111942498508800,0,7376,7541449,140561,2016-10-15 02:04:45
786963064373534720,28515,8776,7541449,140561,2016-10-14 16:13:10
786729988674449408,0,2654,7541449,140561,2016-10-14 00:47:00
786709082849828864,19494,6690,7541449,140561,2016-10-13 23:23:56
786664955043049472,11425,2816,7541449,140561,2016-10-13 20:28:35
786595970293370880,10092,3403,7541449,140561,2016-10-13 15:54:28
786363235746385920,11690,3850,7541449,140561,2016-10-13 00:29:39
786286427768250368,8543,3144,7541449,140561,2016-10-12 19:24:27
786233965241827333,16417,5243,7541449,140561,2016-10-12 15:55:59
786051337297522688,1543,169,7541449,140561,2016-10-12 03:50:17
786036967502913536,0,7762,7541449,140561,2016-10-12 02:53:11
785927819176054784,12169,3472,7541449,140561,2016-10-11 19:39:28
785872687017132033,7164,2004,7541449,140561,2016-10-11 16:00:24
785639753186217984,8369,2434,7541449,140561,2016-10-11 00:34:48
785533386513321988,9759,2196,7541449,140561,2016-10-10 17:32:08
785515384317313025,6531,1379,7541449,140561,2016-10-10 16:20:36
785264754247995392,7780,1794,7541449,140561,2016-10-09 23:44:41
785170936622350336,12963,5338,7541450,140561,2016-10-09 17:31:53
784826020293709826,10862,3545,7541450,140561,2016-10-08 18:41:19
784517518371221505,9604,2783,7541450,140561,2016-10-07 22:15:26
784431430411685888,6095,1407,7541450,140561,2016-10-07 16:33:21
784183165795655680,21539,8845,7541451,140561,2016-10-07 00:06:50
784057939640352768,32002,12224,7541451,140561,2016-10-06 15:49:14
783839966405230592,32170,11853,7541451,140561,2016-10-06 01:23:05
783821107061198850,7874,2149,7541451,140561,2016-10-06 00:08:09
783695101801398276,11183,3536,7541451,140561,2016-10-05 15:47:27
783466772167098368,9041,2473,7541451,140561,2016-10-05 00:40:09
783391753726550016,18041,6038,7541451,140561,2016-10-04 19:42:03
783347506784731136,0,6144,7541451,140561,2016-10-04 16:46:14
783334639985389568,31277,12841,7541451,140561,2016-10-04 15:55:06
783085703974514689,8705,2437,7541451,140561,2016-10-03 23:25:55
782969140009107456,25801,8063,7541451,140561,2016-10-03 15:42:44
782747134529531904,7988,1528,7541422,140561,2016-10-03 01:00:34
782722598790725632,18488,5917,7541422,140561,2016-10-02 23:23:04
782598640137187329,8314,2053,7541422,140561,2016-10-02 15:10:30
782305867769217024,17839,6109,7541422,140561,2016-10-01 19:47:08
782021823840026624,0,6840,7541422,140561,2016-10-01 00:58:26
781955203444699136,11888,3683,7541422,140561,2016-09-30 20:33:43
781661882474196992,11166,2968,7541422,140561,2016-09-30 01:08:10
781655249211752448,4283,1232,7541423,140561,2016-09-30 00:41:48
781524693396357120,22191,6072,7541423,140561,2016-09-29 16:03:01
781308096455073793,7617,2789,7541423,140561,2016-09-29 01:42:20
781251288990355457,9020,2301,7541423,140561,2016-09-28 21:56:36
781163403222056960,10440,2993,7541423,140561,2016-09-28 16:07:23
780931614150983680,23136,8038,7541423,140561,2016-09-28 00:46:20
780858289093574656,7688,2187,7541423,140561,2016-09-27 19:54:58
780800785462489090,5892,1420,7541423,140561,2016-09-27 16:06:28
780601303617732608,12915,3645,7541423,140561,2016-09-27 02:53:48
780543529827336192,6740,1899,7541423,140561,2016-09-26 23:04:13
780496263422808064,0,4065,7541423,140561,2016-09-26 19:56:24
780476555013349377,0,128,7541423,140561,2016-09-26 18:38:05
780459368902959104,5650,1171,7541423,140561,2016-09-26 17:29:48
780192070812196864,9305,2448,7541423,140561,2016-09-25 23:47:39
780092040432480260,0,2520,7541423,140561,2016-09-25 17:10:10
780074436359819264,13092,5463,7541423,140561,2016-09-25 16:00:13
779834332596887552,20310,7762,7541423,140561,2016-09-25 00:06:08
779377524342161408,9427,3403,7541424,140561,2016-09-23 17:50:56
779124354206535695,0,20144,7541424,140561,2016-09-23 01:04:56
779123168116150273,12613,3979,7541424,140561,2016-09-23 01:00:13
779056095788752897,15809,4948,7541424,140561,2016-09-22 20:33:42
778990705243029504,21393,7949,7541424,140561,2016-09-22 16:13:51
778774459159379968,0,10907,7541425,140561,2016-09-22 01:54:34
778764940568104960,915,401,7541425,140561,2016-09-22 01:16:45
778748913645780993,7371,1452,7541425,140561,2016-09-22 00:13:04
778650543019483137,6162,1631,7541425,140561,2016-09-21 17:42:10
778624900596654080,4969,1103,7541425,140561,2016-09-21 16:00:17
778408200802557953,14588,4752,7541425,140561,2016-09-21 01:39:11
778396591732486144,0,13393,7541425,140561,2016-09-21 00:53:04
778383385161035776,6230,1206,7541425,140561,2016-09-21 00:00:35
778286810187399168,11098,3611,7541425,140561,2016-09-20 17:36:50
778039087836069888,9046,2881,7541425,140561,2016-09-20 01:12:28
778027034220126208,7001,1773,7541425,140561,2016-09-20 00:24:34
777953400541634568,0,3851,7541425,140561,2016-09-19 19:31:59
777885040357281792,6787,1791,7541425,140561,2016-09-19 15:00:20
777684233540206592,11988,3216,7541425,140561,2016-09-19 01:42:24
777641927919427584,0,4643,7541425,140561,2016-09-18 22:54:18
777621514455814149,9360,2721,7541425,140561,2016-09-18 21:33:11
777189768882946048,15287,4735,7541425,140561,2016-09-17 16:57:35
776819012571455488,0,15025,7541425,140561,2016-09-16 16:24:19
776813020089548800,5202,1321,7541425,140561,2016-09-16 16:00:31
776477788987613185,9435,3057,7541425,140561,2016-09-15 17:48:25
776249906839351296,0,9994,7541425,140561,2016-09-15 02:42:54
776218204058357768,32016,17430,7541425,140561,2016-09-15 00:36:55
776201521193218049,10242,2755,7541425,140561,2016-09-14 23:30:38
776113305656188928,12532,4751,7541425,140561,2016-09-14 17:40:06
776088319444877312,1955,166,7541425,140561,2016-09-14 16:00:49
775898661951791106,0,17923,7541425,140561,2016-09-14 03:27:11
775842724423557120,12494,2923,7541425,140561,2016-09-13 23:44:54
775733305207554048,14769,4376,7541425,140561,2016-09-13 16:30:07
775729183532220416,13783,4983,7541425,140561,2016-09-13 16:13:44
775364825476165632,7917,3244,7541425,140561,2016-09-12 16:05:54
775350846108426240,10822,4258,7541425,140561,2016-09-12 15:10:21
775085132600442880,16568,5155,7541425,140561,2016-09-11 21:34:30
774757898236878852,9113,1932,7541425,140561,2016-09-10 23:54:11
774639387460112384,7164,1891,7541425,140561,2016-09-10 16:03:16
774314403806253056,23197,6084,7541425,140561,2016-09-09 18:31:54
773985732834758656,11446,4228,7541425,140561,2016-09-08 20:45:53
773922284943896577,6815,1887,7541425,140561,2016-09-08 16:33:46
773704687002451968,7033,1778,7541425,140561,2016-09-08 02:09:06
773670353721753600,5670,1412,7541425,140561,2016-09-07 23:52:41
773547596996571136,23535,6719,7541425,140561,2016-09-07 15:44:53
773336787167145985,0,5548,7541425,140561,2016-09-07 01:47:12
773308824254029826,24749,8144,7541425,140561,2016-09-06 23:56:05
773247561583001600,10035,3496,7541425,140561,2016-09-06 19:52:39
773191612633579521,10639,4480,7541425,140561,2016-09-06 16:10:20
772877495989305348,9134,4220,7541425,140561,2016-09-05 19:22:09
772826264096874500,8506,2537,7541425,140561,2016-09-05 15:58:34
772615324260794368,0,3676,7541425,140561,2016-09-05 02:00:22
772581559778025472,6892,1842,7541425,140561,2016-09-04 23:46:12
772193107915964416,6402,1504,7541425,140561,2016-09-03 22:02:38
772152991789019136,4024,1220,7541425,140561,2016-09-03 19:23:13
772117678702071809,3997,800,7541425,140561,2016-09-03 17:02:54
772114945936949249,2888,515,7542072,140562,2016-09-03 16:52:02
772102971039580160,4265,1008,7541425,140561,2016-09-03 16:04:27
771908950375665664,7004,2061,7541425,140561,2016-09-03 03:13:29
771770456517009408,12779,3702,7541425,140561,2016-09-02 18:03:10
771500966810099713,8813,2860,7541425,140561,2016-09-02 00:12:18
771380798096281600,11200,5548,7541425,140561,2016-09-01 16:14:48
771171053431250945,0,8229,7541425,140561,2016-09-01 02:21:21
771136648247640064,9777,3193,7541425,140561,2016-09-01 00:04:38
771102124360998913,6639,1561,7541425,140561,2016-08-31 21:47:27
771014301343748096,7315,1801,7541425,140561,2016-08-31 15:58:28
771004394259247104,0,240,7541425,140561,2016-08-31 15:19:06
770787852854652928,5276,1326,7541425,140561,2016-08-31 00:58:39
770772759874076672,5530,1535,7541425,140561,2016-08-30 23:58:40
770655142660169732,7793,1893,7541425,140561,2016-08-30 16:11:18
770414278348247044,6698,2244,7541425,140561,2016-08-30 00:14:12
770293558247038976,6641,1623,7541425,140561,2016-08-29 16:14:30
770093767776997377,0,3302,7541425,140561,2016-08-29 03:00:36
770069151037685760,8071,2501,7541425,140561,2016-08-29 01:22:47
769940425801170949,33468,10497,7541425,140561,2016-08-28 16:51:16
769695466921623552,6795,1802,7541425,140561,2016-08-28 00:37:54
769335591808995329,0,8364,7541425,140561,2016-08-27 00:47:53
769212283578875904,5742,1867,7541425,140561,2016-08-26 16:37:54
768970937022709760,15338,7115,7541425,140561,2016-08-26 00:38:52
768909767477751808,0,2935,7541425,140561,2016-08-25 20:35:48
768855141948723200,4455,965,7541425,140561,2016-08-25 16:58:45
768609597686943744,4371,1317,7541425,140561,2016-08-25 00:43:02
768596291618299904,5337,1387,7541425,140561,2016-08-24 23:50:10
768554158521745409,0,6329,7541425,140561,2016-08-24 21:02:45
768473857036525572,14506,3722,7541425,140561,2016-08-24 15:43:39
768193404517830656,11601,3851,7541425,140561,2016-08-23 21:09:14
767884188863397888,5049,1527,7541425,140561,2016-08-23 00:40:31
767754930266464257,17050,5853,7541425,140561,2016-08-22 16:06:54
767500508068192258,7957,2533,7542072,140562,2016-08-21 23:15:55
767191397493538821,13052,4141,7541425,140561,2016-08-21 02:47:37
767122157629476866,10771,3099,7541425,140561,2016-08-20 22:12:29
766864461642756096,0,6143,7541424,140561,2016-08-20 05:08:29
766793450729734144,5395,1472,7541424,140561,2016-08-20 00:26:19
766714921925144576,2770,421,7541424,140561,2016-08-19 19:14:16
766693177336135680,4292,859,7541424,140561,2016-08-19 17:47:52
766423258543644672,6398,1735,7541424,140561,2016-08-18 23:55:18
766313316352462849,7208,2044,7541424,140561,2016-08-18 16:38:26
766078092750233600,0,2824,7541424,140561,2016-08-18 01:03:45
766069199026450432,4551,936,7541424,140561,2016-08-18 00:28:24
766008592277377025,3980,537,7541424,140561,2016-08-17 20:27:34
765719909049503744,7698,2336,7541424,140561,2016-08-17 01:20:27
765669560888528897,5520,1324,7541424,140561,2016-08-16 22:00:23
765395769549590528,28058,3683,7541425,140561,2016-08-16 03:52:26
765371061932261376,7540,2342,7541425,140561,2016-08-16 02:14:15
765222098633691136,12345,3676,7541424,140561,2016-08-15 16:22:20
764857477905154048,6829,1922,7541424,140561,2016-08-14 16:13:27
764259802650378240,6432,1647,7541424,140561,2016-08-13 00:38:30
763956972077010945,787,59,7541424,140561,2016-08-12 04:35:10
763837565564780549,13391,4530,7541424,140561,2016-08-11 20:40:41
763183847194451968,5741,1598,7541424,140561,2016-08-10 01:23:03
763167063695355904,0,3272,7541424,140561,2016-08-10 00:16:21
763103485927849985,7814,2475,7541424,140561,2016-08-09 20:03:43
762699858130116608,12916,3929,7541424,140561,2016-08-08 17:19:51
762471784394268675,11974,7022,7541424,140561,2016-08-08 02:13:34
762464539388485633,10963,4556,7541424,140561,2016-08-08 01:44:46
